>
# @D(90,,)|(180.0,,)|UCF_9|UCERF3||(11.0,,)|"Ortigalita (South)"|(1.23,0.35,2.75)|Dextral|(0.0,,)|||||||||||||
# @D(90,,)|(180.0,,)|UCF_582|UCERF3||(10.0,,)|"Collayami 2011 CFM"|(0.54,0.33,0.98)|Dextral|(0.0,,)|||||||||||||
-122.847387 38.940798
-122.790517 38.889872
-122.704037 38.803727
-122.610364 38.753656
-122.56019 38.726
>
# @D(80,,)|(180.0,,)|UCF_601|UCERF3||(14.0,,)|"Calaveras (No) 2011 CFM"|(4.78,3.17,6.28)|Dextral|(0.0,,)|||||||||||||
-122.04275 37.84409
-121.96061 37.755476
-121.932865 37.692653
-121.89005 37.619946
-121.834632 37.510254
-121.816351 37.456685
>
# @D(77,,)|(180.0,,)|UCF_602|UCERF3||(11.0,,)|"Calaveras (Central) 2011 CFM"|(10.22,5.56,15.18)|Dextral|(0.0,,)|||||||||||||
-121.517416 37.056886
-121.559982 37.132357
-121.605023 37.174063
-121.670235 37.252051
-121.685507 37.300266
-121.770871 37.389695
-121.816351 37.456685
>
# @D(85,,)|(180.0,,)|UCF_603|UCERF3||(9.5,,)|"Calaveras (So) 2011 CFM"|(11.64,7.74,14.81)|Dextral|(0.0,,)|||||||||||||
-121.396129 36.839484
-121.422021 36.893924
-121.457371 36.966406
-121.517416 37.056086
>
# @D(90,,)|(180.0,,)|UCF_605|UCERF3||(5.09999990463256,,)|"Mission (connected) 2011 CFM"|(0.78,0.01,1.98)|Dextral|(0.0,,)|||||||||||||
-122.043243 37.63282
-121.981256 37.595223
-121.878307 37.507004
-121.816351 37.456685
>
# @D(77,,)|(180.0,,)|UCF_621|UCERF3|E|(13.0,,)|"Calaveras (So) - Paicines extension 2011 CFM"|(7.13,5.09,11.48)|Dextral|(0.0,,)|||||||||||||
-121.3961 36.83948
-121.35454 36.78515
-121.29544 36.73871
-121.24458 36.68274
-121.12877 36.578
-121.06315 36.52241
-120.97386 36.42583
>
# @D(90,,)|(180.0,,)|UCF_622|UCERF3||(15.0,,)|"Concord 2011 CFM"|(3.37,2.22,4.3)|Dextral|(0.0,,)|||||||||||||
-122.089 38.04365
-122.05575 37.9984
-122.01334 37.94444
-121.99009 37.89992
>
# @D(84,,)|(180.0,,)|UCF_623|UCERF3|V|(14.0,,)|"Green Valley 2011 CFM"|(3.84,1.8,5.45)|Dextral|(0.0,,)|||||||||||||
-122.22314 38.4154
-122.16127 38.23303
-122.13282 38.15394
-122.11043 38.10879
-122.089 38.04365
>
# @D(90,,)|(180.0,,)|UCF_624|UCERF3||(12.8999996185302,,)|"Contra Costa (Briones) 2011 CFM"|(0.42,0.01,1.41)|Dextral|(0.0,,)|||||||||||||
-122.16307 37.91952
-122.17658 38.00031
>
# @D(90,,)|(180.0,,)|UCF_625|UCERF3||(12.5,,)|"Contra Costa (Dillon Point) 2011 CFM"|(0.7,0.01,2.42)|Dextral|(0.0,,)|||||||||||||
-122.18521 38.00861
-122.2031 38.10709
>
# @D(90,,)|(180.0,,)|UCF_626|UCERF3||(14.6000003814697,,)|"Contra Costa (Lafayette) 2011 CFM"|(0.78,0.01,3.01)|Dextral|(0.0,,)|||||||||||||
-122.09325 37.85123
-122.11657 37.92495
>
# @D(90,,)|(180.0,,)|UCF_627|UCERF3||(11.1000003814697,,)|"Contra Costa (Lake Chabot) 2011 CFM"|(0.69,0.01,4.98)|Dextral|(0.0,,)|||||||||||||
-122.20864 38.11694
-122.2339 38.14736
>
# @D(90,,)|(180.0,,)|UCF_628|UCERF3||(15.0,,)|"Contra Costa (Larkey) 2011 CFM"|(0.76,0.01,5.4)|Dextral|(0.0,,)|||||||||||||
-122.05607 37.86113
-122.07616 37.92914
>
# @D(90,,)|(180.0,,)|UCF_629|UCERF3||(13.1999998092651,,)|"Contra Costa (Ozal - Columbus) 2011 CFM"|(0.4,0.01,1.3)|Dextral|(0.0,,)|||||||||||||
-122.16911 38.02268
-122.20059 38.09978
>
# @D(90,,)|(180.0,,)|UCF_630|UCERF3||(14.6999998092651,,)|"Contra Costa (Reliez Valley) 2011 CFM"|(0.2,0.01,0.62)|Dextral|(0.0,,)|||||||||||||
-122.11791 37.93103
-122.09143 37.88491
>
# @D(80,,)|(180.0,,)|UCF_631|UCERF3||(14.0,,)|"Contra Costa (Southampton) 2011 CFM"|(0.06,0.01,0.15)|Dextral|(0.0,,)|||||||||||||
-122.16811 38.02224
-122.08634 37.94192
>
# @D(77,,)|(180.0,,)|UCF_632|UCERF3||(11.0,,)|"Contra Costa (Vallejo) 2011 CFM"|(0.63,0.01,2.39)|Dextral|(0.0,,)|||||||||||||
-122.24962 38.12536
-122.21121 38.10945
>
# @D(81,,)|(180.0,,)|UCF_633|UCERF3||(12.8999996185302,,)|"Contra Costa Shear Zone (connector) 2011 CFM"|(0.85,0.01,3.04)|Dextral|(0.0,,)|||||||||||||
-122.24144 38.15416
-122.20071 38.09911
-122.14587 37.99222
-122.13701 37.94731
-122.10687 37.9086
>
# @D(90,,)|(180.0,,)|UCF_634|UCERF3||(13.1999998092651,,)|"Franklin 2011 CFM"|(1.13,0.01,4.67)|Dextral|(0.0,,)|||||||||||||
-122.04384 37.84564
-122.07934 37.91325
-122.15863 37.96919
-122.19739 38.01942
-122.24168 38.0597
-122.28299 38.12487
>
# @D(87,,)|(180.0,,)|UCF_635|UCERF3||(10.6000003814697,,)|"Greenville (So) 2011 CFM"|(1.83,0.11,2.97)|Dextral|(0.0,,)|||||||||||||
-121.46941 37.2544
-121.47493 37.30207
-121.50159 37.38182
-121.51915 37.46308
-121.54175 37.50736
>
# @D(84,,)|(180.0,,)|UCF_636|UCERF3||(14.8999996185302,,)|"Greenville (No) 2011 CFM"|(2.59,0.88,3.43)|Dextral|(0.0,,)|||||||||||||
-121.54175 37.50736
-121.61777 37.62192
-121.6632 37.67132
-121.77345 37.78807
-121.80174 37.82729
-121.87529 37.8715
>
# @D(76,,)|(180.0,,)|UCF_638|UCERF3||(13.3999996185302,,)|"Hayward (So) 2011 CFM"|(9.83,7.72,11.83)|Dextral|(0.0,,)|||||||||||||
-121.80236 37.39713
-121.91453 37.48312
-122.00413 37.59493
-122.05088 37.63995
-122.09226 37.68095
-122.17796 37.78233
>
# @D(82,,)|(180.0,,)|UCF_639|UCERF3||(11.1000003814697,,)|"Hayward (No) 2011 CFM"|(8.29,6.52,9.77)|Dextral|(0.0,,)|||||||||||||
-122.17796 37.78233
-122.21612 37.83213
-122.29734 37.92933
-122.413 38.05746
-122.44447 38.10584
-122.47402 38.19634
>
# @D(90,,)|(180.0,,)|UCF_640|UCERF3||(10.6000003814697,,)|"Hunting Creek - Berryessa 2011 CFM"|(4.29,2.32,7.27)|Dextral|(0.0,,)|||||||||||||
-122.22314 38.4154
-122.2501 38.46641
-122.24012 38.55527
-122.298629 38.62339
-122.3441 38.65787
-122.44815 38.75121
>
# @D(51,,)|(135.0,,)|UCF_641|UCERF3|SW|(13.8999996185302,,)|"La Panza 2011"|(0.1,0.0,0.27)|Reverse-Dextral|(0.0,,)|||||||||||||
-119.95092 35.06102
-120.07321 35.13816
-120.13927 35.1943
-120.1879 35.23274
-120.24909 35.26057
-120.32161 35.32461
-120.39464 35.37101
-120.43647 35.40467
-120.50408 35.51085
>
# @D(63,,)|(180.0,,)|UCF_644|UCERF3|E|(10.8999996185302,,)|"Maacama 2011 CFM"|(7.91,5.91,11.05)|Dextral|(0.0,,)|||||||||||||
-122.64723 38.49992
-122.74301 38.61613
-122.80191 38.68105
-122.95799 38.81569
-123.08372 39.01752
-123.20118 39.19988
-123.232 39.25114
-123.26325 39.29359
-123.34474 39.39546
-123.37588 39.43605
-123.55313 39.72345
-123.67168 39.84598
>
# @D(81,,)|(180.0,,)|UCF_647|UCERF3|W|(9.5,,)|"Pilarcitos 2011 CFM"|(0.65,0.01,2.75)|Dextral|(0.0,,)|||||||||||||
-122.16225 37.31225
-122.2164 37.35044
-122.25534 37.38728
-122.34211 37.44925
-122.39136 37.52283
-122.49369 37.58631
-122.55638 37.64006
>
# @D(85,,)|(180.0,,)|UCF_648|UCERF3||(10.1000003814697,,)|"Quien Sabe 2011 CFM"|(0.91,0.29,2.78)|Dextral|(0.0,,)|||||||||||||
-121.37575 36.93768
-121.33534 36.89357
-121.29735 36.85596
-121.25795 36.81047
-121.2073 36.75499
>
# @D(58,,)|(180.0,,)|UCF_649|UCERF3|W|(10.8999996185302,,)|"Reliz 2011 CFM"|(0.28,0.02,0.46)|Dextral|(0.0,,)|||||||||||||
-122.24276 36.98756
-122.08523 36.91161
-122.0218 36.8416
-121.99073 36.80062
-121.89617 36.72562
-121.81252 36.69627
-121.76346 36.67446
-121.69318 36.64715
-121.63099 36.58147
-121.5717 36.56294
-121.50869 36.4857
-121.46363 36.43736
-121.35785 36.35922
-121.30544 36.26658
-121.24901 36.20935
>
# @D(82,,)|(180.0,,)|UCF_650|UCERF3|W|(8.5,,)|"Rinconada 2011 CFM"|(0.36,0.19,0.48)|Dextral|(0.0,,)|||||||||||||
-121.24901 36.20935
-121.16389 36.12691
-121.13214 36.08953
-121.06828 36.02763
-121.00323 35.9331
-120.967 35.88708
-120.90353 35.81184
-120.82137 35.7273
-120.77665 35.6867
-120.71813 35.64417
-120.6697 35.57253
-120.63578 35.51539
-120.61787 35.46358
-120.58937 35.41377
-120.5607 35.37442
-120.49332 35.30173
>
# @D(77,,)|(180.0,,)|UCF_651|UCERF3||(12.0,,)|"Rodgers Creek - Healdsburg 2011 CFM"|(5.72,3.11,7.48)|Dextral|(0.0,,)|||||||||||||
-122.44004 38.16672
-122.48639 38.20684
-122.54279 38.27002
-122.63916 38.36302
-122.67316 38.40905
-122.70563 38.46776
-122.76006 38.52276
-122.86716 38.63767
-122.99627 38.76252
>
# @D(90,,)|(180.0,,)|UCF_653|UCERF3||(11.0,,)|"San Andreas (Offshore) 2011 CFM"|(16.96,7.16,24.42)|Dextral|(0.0,,)|||||||||||||
-123.79545 39.14784
-123.81909 39.20339
-123.85536 39.28352
-123.86533 39.3291
-123.90591 39.39779
-123.92999 39.48017
-123.94736 39.53142
-123.962 39.64229
-123.99692 39.73711
-124.01806 39.83372
-124.0403 39.92449
-124.08612 40.01099
-124.15413 40.08725
-124.25098 40.15296
-124.34336 40.20667
>
# @D(90,,)|(180.0,,)|UCF_654|UCERF3||(11.0,,)|"San Andreas (North Coast) 2011 CFM"|(17.96,13.2,22.88)|Dextral|(0.0,,)|||||||||||||
-122.66515 37.89651
-122.70197 37.9354
-122.77521 38.02445
-122.84895 38.09768
-122.89467 38.14614
-122.9683 38.22641
-123.0007 38.26875
-123.07988 38.36727
-123.11884 38.40803
-123.21689 38.49986
-123.26219 38.54419
-123.31036 38.59103
-123.36404 38.64567
-123.43288 38.71626
-123.48366 38.76575
-123.52247 38.8078
-123.59011 38.87964
-123.6909 39.00072
-123.7299 39.04879
-123.79545 39.14784
>
# @D(90,,)|(180.0,,)|UCF_655|UCERF3||(13.0,,)|"San Andreas (Peninsula) 2011 CFM"|(15.15,10.49,19.18)|Dextral|(0.0,,)|||||||||||||
-122.00197 37.17514
-122.05407 37.22235
-122.11594 37.27902
-122.16575 37.31659
-122.20213 37.35174
-122.26628 37.42341
-122.35596 37.51492
-122.44534 37.62354
-122.50232 37.67787
-122.54528 37.72311
-122.61984 37.83078
-122.66515 37.89651
>
# @D(79,,)|(180.0,,)|UCF_657|UCERF3||(15.0,,)|"San Andreas (Santa Cruz Mts) 2011 CFM"|(18.59,12.72,23.11)|Dextral|(0.0,,)|||||||||||||
-122.00197 37.17514
-121.97604 37.15797
-121.88688 37.09443
-121.81994 37.05752
-121.7641 37.02349
-121.73022 36.98707
-121.66466 36.93344
-121.61674 36.90468
-121.52059 36.8348
-121.47635 36.80405
>
# @D(90,,)|(180.0,,)|UCF_658|UCERF3||(12.0,,)|"San Andreas (Creeping Section) 2011 CFM"|(18.66,11.34,26.61)|Dextral|(0.0,,)|||||||||||||
-120.56133 36.00264
-120.66954 36.10514
-120.73885 36.16257
-120.82808 36.24267
-120.88991 36.30519
-121.00091 36.41619
-121.08632 36.50079
-121.16568 36.57409
-121.20964 36.61081
-121.30703 36.69336
-121.37001 36.7393
-121.47635 36.80405
>
# @D(90,,)|(180.0,,)|UCF_660|UCERF3||(11.6000003814697,,)|"San Gregorio (North) 2011 CFM"|(4.59,1.82,7.05)|Dextral|(0.0,,)|||||||||||||
-122.70499 37.93885
-122.6831 37.89578
-122.65915 37.85063
-122.62569 37.78453
-122.57074 37.6583
-122.54313 37.59522
-122.51483 37.52315
-122.44104 37.42378
-122.41812 37.37835
-122.36936 37.25544
-122.31521 37.16371
-122.26922 37.08759
-122.24276 36.98756
-122.20496 36.92193
-122.17551 36.85944
>
# @D(75,,)|(180.0,,)|UCF_661|UCERF3||(11.6000003814697,,)|"San Gregorio (South) 2011 CFM"|(2.08,1.05,3.2)|Dextral|(0.0,,)|||||||||||||
-121.70383 36.15477
-121.77425 36.24816
-121.88147 36.33826
-121.94926 36.41514
-122.01226 36.54491
-122.03897 36.59382
-122.06301 36.64355
-122.08064 36.68964
-122.12671 36.76527
-122.15113 36.80982
-122.17551 36.85944
>
# @D(90,,)|(180.0,,)|UCF_662|UCERF3||(12.0,,)|"Sargent 2011 CFM"|(1.7,0.1,3.23)|Dextral|(0.0,,)|||||||||||||
-121.95018 37.13935
-121.85278 37.10788
-121.77617 37.08027
-121.68031 37.00954
-121.62556 36.97964
-121.52101 36.91338
-121.41184 36.8707
>
# @D(75,,)|(180.0,,)|UCF_664|UCERF3|E|(11.1000003814697,,)|"Silver Creek 2011 CFM"|(0.11,0.05,0.2)|Dextral|(0.0,,)|||||||||||||
-121.6343 37.17361
-121.70093 37.21722
-121.7505 37.27167
-121.89906 37.36411
-121.94148 37.42088
-121.962 37.502
>
# @D(75,,)|(180.0,,)|UCF_665|UCERF3||(13.1999998092651,,)|"West Napa 2011 CFM"|(1.31,0.81,4.36)|Dextral|(0.0,,)|||||||||||||
-122.48252 38.50695
-122.38096 38.37192
-122.32023 38.30753
-122.2825 38.21706
-122.24451 38.16441
>
# @D(90,,)|(-135.0,,)|UCF_667|UCERF3|W|(10.0,,)|"Almanor 2011 CFM"|(1.53,0.66,2.22)|Normal-Dextral|(0.0,,)|||||||||||||
-121.25484 40.49096
-121.23453 40.38504
-121.15994 40.28852
-121.15368 40.24237
-121.129 40.201
>
# @D(90,,)|(180.0,,)|UCF_668|UCERF3||(14.5,,)|"Bartlett Springs 2011 CFM"|(4.81,2.85,7.79)|Dextral|(0.0,,)|||||||||||||
-122.49936 38.99726
-122.59732 39.08996
-122.65323 39.15179
-122.75552 39.21585
-122.86929 39.35009
-122.91976 39.39771
-122.95553 39.4664
-123.04565 39.58348
-123.12053 39.65001
-123.2182 39.70329
-123.27021 39.74837
-123.28762 39.80548
-123.33892 39.90005
-123.39605 39.96296
-123.43804 40.0303
-123.42427 40.07723
-123.44954 40.17096
-123.49065 40.20732
>
# @D(90,,)|(180.0,,)|UCF_671|UCERF3||(15.0,,)|"East Huasna 2011 CFM"|(0.12,0.0,0.54)|Dextral-Reverse|(0.0,,)|||||||||||||
-120.01097 34.78578
-120.1018 34.83445
-120.16278 34.93507
-120.20579 34.98337
-120.27206 35.0642
-120.31805 35.13668
-120.38921 35.25024
-120.49199 35.30063
>
# @D(90,,)|(180.0,,)|UCF_672|UCERF3||(15.0,,)|"Eaton Roughs 2011 CFM"|(2.65,0.34,5.55)|Dextral-Reverse|(0.0,,)|||||||||||||
-123.30672 39.99881
-123.31839 40.05565
-123.36855 40.12674
-123.41045 40.21308
-123.48884 40.30714
-123.55667 40.36494
-123.58446 40.4185
-123.68075 40.52052
-123.71894 40.56957
-123.83089 40.67706
-123.8734 40.75386
>
# @D(90,,)|(180.0,,)|UCF_677|UCERF3||(12.0,,)|"Hunting Creek - Bartlett Springs connector 2011"|(5.21,3.32,8.58)|Dextral|(0.0,,)|||||||||||||
-122.36415 38.68143
-122.38694 38.78288
-122.38422 38.83594
-122.4062 38.88398
-122.45538 38.94115
-122.49994 38.99726
>
# @D(90,,)|(-135.0,,)|UCF_679|UCERF3||(10.0,,)|"Keddie Ridge 2011 CFM"|(0.58,0.01,2.34)|Normal-Dextral|(0.0,,)|||||||||||||
-120.84669 40.09097
-120.90872 40.16722
-121.03523 40.22474
-121.10734 40.27137
>
# @D(29,,)|(90.0,,)|UCF_680|UCERF3|N|(6.5,,)|"King Range 2011 CFM"|(0.38,0.0,1.52)|Reverse-Dextral|(0.0,,)|||||||||||||
-124.34661 40.24023
-124.26705 40.21775
-124.07635 40.14691
-123.98954 40.01043
>
# @D(90,,)|(180.0,,)|UCF_686|UCERF3||(14.6999998092651,,)|"Mohawk Valley 2011 CFM"|(0.62,0.33,2.66)|Dextral|(0.0,,)|||||||||||||
-120.36871 39.49015
-120.39812 39.55919
-120.45316 39.63868
-120.51774 39.68093
-120.61715 39.74266
-120.75544 39.97353
>
# @D(71,,)|(135.0,,)|UCF_690|UCERF3|N|(20.0,,)|"Russ 2011 CFM"|(1.27,0.08,5.47)|Reverse-Dextral|(0.0,,)|||||||||||||
-123.77894 40.27215
-123.86554 40.34205
-123.89358 40.3847
-124.10764 40.47629
-124.24747 40.51635
-124.35293 40.50959
-124.45248 40.58565
-124.48666 40.64498
-124.56246 40.68344
>
# @D(90,,)|(-135.0,,)|UCF_694|UCERF3||(10.0,,)|"Skinner Flat 2011 CFM"|(0.13,0.01,0.36)|Normal-Dextral|(0.0,,)|||||||||||||
-120.96811 40.08853
-121.04058 40.11515
-121.08078 40.15228
>
# @D(90,,)|(180.0,,)|UCF_699|UCERF3||(24.7999992370605,,)|"Garberville - Briceland 2011 CFM"|(2.76,1.39,13.11)|Dextral|(0.0,,)|||||||||||||
-123.63528 39.98846
-123.76128 40.06264
-123.85564 40.08679
-123.95011 40.15637
-124.04452 40.25189
-124.06922 40.29361
-124.12122 40.36002
>
# @D(90,,)|(180.0,,)|UCF_704|UCERF3||(9.69999980926513,,)|"Honey Lake 2011 CFM"|(1.72,0.99,2.48)|Dextral|(0.0,,)|||||||||||||
-120.0082 39.97361
-120.06525 40.00619
-120.13707 40.06618
-120.25874 40.15767
-120.44834 40.23236
-120.49169 40.28504
-120.66108 40.32371
>
# @D(90,,)|(180.0,,)|UCF_705|UCERF3||(9.39999961853027,,)|"Likely 2011 CFM"|(0.47,0.26,1.16)|Dextral|(0.0,,)|||||||||||||
-120.2451 40.891
-120.36126 40.983
-120.42656 41.0619
-120.49539 41.11566
-120.54455 41.16851
-120.59658 41.21307
-120.63558 41.25979
-120.72691 41.33144
-120.82899 41.39655
-120.91378 41.46082
-120.96333 41.50169
>
# @D(58,,)|(135.0,,)|UCF_709|UCERF3|SW|(7.0,,)|"Oceanic - West Huasna"|(0.63,0.23,1.47)|Reverse-Dextral|(0.0,,)|||||||||||||
-120.31671 34.91778
-120.34863 34.99916
-120.41297 35.08794
-120.45711 35.12092
-120.52673 35.2101
-120.64951 35.34155
-120.80696 35.45027
-120.86799 35.50391
-120.93345 35.57117
-121.00139 35.59047
-121.05588 35.62484
-121.15266 35.65945
-121.21967 35.68358
>
# @D(90,,)|(180.0,,)|UCF_723|UCERF3||(15.8999996185302,,)|"Homestead Valley 2011"|(0.53,0.31,1.27)|Dextral|(0.0,,)|||||||||||||
-116.3136 34.1598
-116.3275 34.1854
-116.3348 34.2109
-116.3654 34.2367
-116.4008 34.2866
-116.4089 34.3108
-116.4263 34.3213
-116.450801 34.364116
-116.495 34.4418
-116.527381 34.48985
-116.537289 34.520571
>
# @D(90,,)|(180.0,,)|UCF_724|UCERF3||(15.1000003814697,,)|"Camp Rock 2011"|(0.81,0.46,1.91)|Dextral|(0.0,,)|||||||||||||
-116.5782 34.5823
-116.674 34.6475
-116.734 34.6994
-116.808 34.7525
-116.857 34.7831
-116.884 34.8312
-116.917 34.8715
>
# @D(90,,)|(180.0,,)|UCF_774|UCERF3||(8.30000019073486,,)|"San Diego Trough north alt1"|(1.59,1.15,2.3)|Dextral|(0.0,,)|||||||||||||
-117.4148 32.3996
-117.4576 32.474
-117.4868 32.5126
-117.5178 32.5551
-117.5665 32.6289
-117.5797 32.6528
-117.5962 32.6804
-117.6303 32.7339
-117.6618 32.7703
-117.6802 32.7951
-117.7008 32.825
-117.7228 32.8541
-117.735 32.8706
-117.7402 32.8845
-117.7612 32.918
-117.7785 32.9342
-117.7899 32.9473
-117.8162 32.964
-117.8313 32.9759
-117.8562 32.9954
-117.8883 33.0317
-117.9159 33.0594
-117.9507 33.1049
-117.9787 33.132
-117.9984 33.143
-118.0017 33.1622
-118.0205 33.1863
-118.0399 33.2208
-118.0741 33.265
-118.0748 33.2656
-118.1039 33.3093
-118.1235 33.3321
-118.1392 33.355
-118.1529 33.3693
-118.1855 33.3969
-118.2309 33.4244
-118.2489 33.4328
>
# @D(90,,)|(135.0,,)|UCF_775|UCERF3||(11.0,,)|"Santa Cruz Catalina Ridge alt1"|(1.07,0.66,2.43)|Reverse-Dextral|(0.0,,)|||||||||||||
-118.5233 33.38443
-118.77243 33.46513
-118.797007 33.497788
-118.847378 33.526389
-118.857353 33.561757
-119.008808 33.650496
-119.048369 33.683817
-119.09158 33.713975
-119.133012 33.745692
-119.202511 33.789249
-119.277873 33.841921
-119.362494 33.891278
-119.487484 33.9851
>
# @D(90,,)|(180.0,,)|UCF_776|UCERF3||(8.60000038146972,,)|"Coronado Bank alt1"|(1.69,0.54,3.41)|Dextral|(0.0,,)|||||||||||||
-117.53117 32.88249
-117.52 32.8655
-117.507 32.8085
-117.467 32.7524
-117.433 32.7235
-117.413 32.6786
-117.344 32.6238
-117.315 32.594
-117.298 32.5519
-117.266 32.4949
-116.84 31.89
>
# @D(60,,)|(90.0,,)|UCF_842|UCERF3|NE|(10.0,,)|"Bear River fault zone"|(0.98,0.01,3.54)|Reverse-Dextral|(0.0,,)|||||||||||||
-124.12133 40.34101
-124.21092 40.43662
-124.39597 40.45894
-124.55808 40.52401
-124.70078 40.59973
>
# @D(90,,)|(180.0,,)|UCF_844|UCERF3||(16.0,,)|Clayton|(0.68,0.33,1.88)|Dextral|(0.0,,)|||||||||||||
-121.96186 37.97647
-121.8848 37.91427
-121.84729 37.86098
>
# @D(90,,)|(180.0,,)|UCF_845|UCERF3||(13.0,,)|"Ash Hill"|(0.46,0.25,0.87)|Dextral-Normal|(0.0,,)|||||||||||||
-117.4596 36.3944
-117.4394 36.33586
-117.42684 36.31278
-117.41991 36.28315
-117.4191 36.25367
-117.40568 36.229
-117.37966 36.16482
-117.34282 36.10473
-117.33019 36.05056
-117.29209 35.97651
>
# @D(90,,)|(180.0,,)|UCF_881|UCERF3||(13.0,,)|Baker|(0.19,0.01,1.63)|Dextral|(0.0,,)|||||||||||||
-115.92044 34.92186
-116.10782 35.20719
-116.19899 35.3277
-116.25315 35.51841
-116.31527 35.56638
-116.37981 35.58964
>
# @D(90,,)|(180.0,,)|UCF_882|UCERF3||(13.0,,)|"Bullion Mountains"|(0.77,0.09,3.09)|Dextral|(0.0,,)|||||||||||||
-115.99739 34.30545
-116.03158 34.34793
-116.03929 34.38156
-116.05971 34.41721
-116.10462 34.43961
-116.15165 34.48311
-116.20348 34.51416
-116.25405 34.56052
>
# @D(90,,)|(180.0,,)|UCF_883|UCERF3||(13.0,,)|"Cleghorn Pass"|(0.19,0.01,0.65)|Dextral|(0.0,,)|||||||||||||
-115.85938 34.2534
-115.90117 34.32668
-115.95714 34.38185
-115.96722 34.40879
>
# @D(90,,)|(180.0,,)|UCF_884|UCERF3||(13.0,,)|"Cleghorn Lake"|(0.64,0.01,2.0)|Dextral|(0.0,,)|||||||||||||
-115.7345 34.18407
-115.7732 34.22187
-115.82039 34.31538
-115.84502 34.37413
-115.87576 34.41086
>
# @D(90,,)|(180.0,,)|UCF_885|UCERF3||(13.0,,)|Sheephole|(0.2,0.01,2.01)|Dextral|(0.0,,)|||||||||||||
-115.62904 34.13881
-115.73944 34.23976
>
# @D(50,,)|(-90.0,,)|UCF_891|UCERF3|E|(13.0,,)|"Owens Valley Keough Hot Springs"|(1.56,0.35,2.8)|Dextral-Normal|(0.0,,)|||||||||||||
-118.34453 37.19276
-118.37579 37.23434
-118.37493 37.25722
-118.4133 37.3193
-118.41006 37.33332
>
# @D(90,,)|(180.0,,)|UCF_901|UCERF3||(16.1000003814697,,)|"San Jacinto (Lytle Creek connector)"|(1.83,0.33,4.66)|Dextral|(0.0,,)|||||||||||||
-117.50122 34.2466
-117.44196 34.18028
-117.325 34.1013
>
# @D(90,,)|(180.0,,)|UCF_921|UCERF3||(11.0,,)|"Ortigalita (North)"|(1.76,1.1,3.13)|Dextral|(0.0,,)|||||||||||||
-121.0498 37.00376
-121.1274 37.0909
-121.1606 37.1445
-121.2211 37.1879
-121.2708 37.2499
-121.3018 37.2974
>
# @D||ATA_19|"Active Tectonics of the Andes"|||OCA-ANCON_FAULT|(2,,)|Dextral||"Soulas and Giraldo, 1994; Audemard et al, 2000"||||||||||||
-74.149331537 11.263868186
-74.102481922 11.2718819360001
-74.02141976 11.284827224
-73.982892116 11.2882176570001
-73.804023316 11.271597614
-73.477562959 11.22774473
-73.165720231 11.237489816
-73.09026947 11.242543374
-72.945082825 11.236298678
-72.8269651319999 11.227212701
-72.7667705379999 11.2169909780001
-72.6520600859999 11.1942760370001
-72.571422045 11.184054313
-72.482833775 11.187461555
-72.296571258 11.167018108
-72.115987477 11.1340814430001
-71.965149786 11.0890519590001
-71.625590173 10.9550152690001
-71.498255318 10.9103363730001
-71.339645236 10.8969327040001
-71.026892961 10.872359311
-70.897324161 10.876827201
-70.841475541 10.8455519730001
-70.577870052 10.81651069
>
# @D||ATA_20|"Active Tectonics of the Andes"|||"OCA FAULT"||Dextral||"Taboada et al., 2000; Paris et al., 2000"||||||||||||
-71.668035125 10.9572492140001
-71.433470918 10.780767573
-71.2502874429999 10.7316207870001
-70.8615810439999 10.7427905110001
-70.582337942 10.8120428010001
-70.3701131839999 10.8589556420001
-70.124379253 10.8634235320001
>
# @D||ATA_21|"Active Tectonics of the Andes"|||"GUAYAQUIL ALGECIRAS FAULT SYSTEM"|(1.5,,)|Dextral||"Velandia et al., 2005-Chorowicz et al., 1996"||||||||||||
-75.992877743 1.71437594400004
-75.914917061 1.78746408300003
-75.879895661 1.81654707200005
-75.8326167709999 1.85971475400004
-75.789449089 1.92138287200004
-75.7421701979999 1.98716219700003
-75.680502081 2.06938635400007
-75.635278794 2.11666524400005
-75.5756662809999 2.16805534200006
-75.532498598 2.24822389500002
-75.460552461 2.34689288400006
-75.42355159 2.40856100100007
-75.385374182 2.46032781300005
-75.3567687619999 2.49770971500004
-75.330298012 2.52037803600007
-75.302657285 2.53939017600004
-75.27862399 2.55552612100007
-75.259103277 2.57300931500004
-75.215935594 2.60795458200005
-75.1686567039999 2.64906666
-75.131655834 2.69428994600003
>
# @D||ATA_22|"Active Tectonics of the Andes"|||||Dextral||||||||||||||
-75.1398782489999 2.65934468
-75.1131553979999 2.69223434200006
-75.092599359 2.72101279700007
-75.0514872809999 2.74773564800006
-75.016542014 2.77445849900005
-74.987763559 2.80529255800008
-74.9693915989999 2.82931742900007
-74.9393283919999 2.87325596300002
-74.9115777389999 2.91025683300006
-74.873420591 2.94725770400004
-74.8422011059999 2.97732091100005
-74.810981622 3.00622784100005
-74.782074692 3.023572
-74.738136158 3.04901009800005
>
# @D||ATA_23|"Active Tectonics of the Andes"|||||Dextral||||||||||||||
-74.80751279 3.01894689100004
-74.7566365929999 3.05594776100003
-74.704604119 3.0894798
-74.678009743 3.11029279
-74.6294461 3.13226205700005
-74.6040080019999 3.14035599700003
>
# @D||ATA_24|"Active Tectonics of the Andes"|||||Dextral||||||||||||||
